1         12         27            -1.008757629191e+01
1         12         28             6.272000588301e+00
1         12         29             6.582861502905e+00
1         12         30            -5.566119749009e+01
1         12         31             8.288365236740e+01
1         12         32             1.113885347838e+02
1         12         33            -1.249019171435e+02
1         13         16            -1.187471754354e+00
1         13         17            -1.041892598092e+00
1         13         18             3.055214722329e+00
1         13         19            -1.595799734303e+00
1         13         20             8.329955601447e+00
1         13         21            -9.921658550214e+00
1         13         22            -1.029566806112e+01
1         13         23             1.561671725895e+01
1         13         24             5.290598609937e+00
1         13         25             1.879469230205e+01
1         13         26             1.259057068058e+01
1         13         27             1.402497738989e+01
1         13         28             1.998933189036e+01
1         13         29             4.615487271994e+01
1         13         30             3.311937641715e+01
1         13         31             1.678095501086e+01
1         13         32            -1.919251825778e+01
1         13         33            -5.004755336657e+02
1         14         16             1.375375741605e-01
1         14         17            -2.963149230954e+00
1         14         18            -3.396700503222e+00
1         14         19             4.878700086120e+00
1         14         20             6.118451923754e-01
1         14         21            -1.048300851109e+01
1         14         22            -7.038584832807e-01
1         14         23            -4.130669645842e+00
1         14         24            -1.965927709368e+01
1         14         25            -8.173343797729e+00
1         14         26            -4.471880636807e+00
1         14         27            -1.865687279150e+01
1         14         28             1.561718251813e+01
1         14         29             2.443633553906e+01
1         14         30             9.475847651794e+01
1         14         31             6.507878253936e+01
1         14         32             5.029892785831e+01
1         14         33             1.865789991720e+02
1         15         16            -2.665584939096e+00
1         15         17            -4.025431062187e+00
1         15         18            -4.917403052480e-01
1         15         19             7.732287437529e+00
1         15         20            -3.725102759984e+00
1         15         21            -1.122788943380e+00
1         15         22            -1.753060866019e+01
1         15         23            -7.098200831017e+00
1         15         24             9.224037020950e+00
1         15         25            -1.200237125303e+01
1         15         26            -1.112077306312e+01
1         15         27             1.495854388894e+01
1         15         28             1.780648599274e+00
1         15         29            -1.062863858687e+02
1         15         30             6.843884456759e+01
1         15         31            -5.419521292784e+01
1         15         32             5.315364096629e+01
1         15         33            -1.359106235610e+02
2          2          3            -1.540081515681e+00
2          2          5            -9.619351801130e-02
2          2          7            -1.382700530411e+01
2          2          8            -1.379807892213e+00
2          2         11            -1.910612862883e+01
2          2         16             3.812842551099e+00
2          2         17             1.533361482088e+01
2          2         18             3.609604489128e+00
2          2         19             1.269848740941e+01
2          2         20             5.914076312150e+00
2          2         21             2.081821789089e+00
2          2         22            -4.541301526069e+00
2          2         23            -1.091076030542e+00
2          2         24            -6.092558310540e+00
2          2         25            -1.048383776658e+01
2          2         26             3.420427045134e+01
2          2         27             2.340432445822e+01
2          2         28             9.464485612130e+00
2          2         29             1.645100950508e+01
2          2         30            -1.674950370271e+01
2          2         31            -8.034599446140e+00
2          2         32            -2.963043266754e+01
2          2         33             3.880597152794e+01
2          3          4            -2.211530664106e-02
2          3          6             4.750147177722e-01
2          3          9            -7.738868815034e+00
2          3         10             8.779251316084e-01
2          3         12             5.555742555224e-01
2          3         13            -5.202342322741e+00
2          3         14             3.769188475453e+00
2          3         15             5.542393527429e-01
2          4          5            -4.187866087425e-01
2          4          7             1.473048553628e+00
2          4          8            -6.243951056739e-01
2          4         11             1.084833637234e+01
2          4         16            -1.422403811576e+00
2          4         17             2.736942814142e+01
2          4         18            -3.821227967249e+00
2          4         19             6.639554932398e+00
2          4         20            -1.319459967696e+01
2          4         21            -1.793842033263e+01
2          4         22            -1.064396168368e+01
2          4         23            -2.966929762602e+01
2          4         24            -7.541664775851e+00
2          4         25             1.622979322496e+01
2          4         26            -1.524167072003e+00
2          4         27            -2.760789269574e+01
2          4         28            -1.451536205196e+01
2          4         29             7.518457372233e+00
2          4         30            -1.418553264242e+01
2          4         31             1.631486418829e+01
2          4         32             2.579864942132e+01
2          4         33            -9.250243193471e+01
2          5          6            -1.298100697263e+01
2          5          9            -2.025375775212e+00
2          5         10             4.522404478977e+00
2          5         12            -4.123033597335e+00
2          5         13             4.206795893148e+00
2          5         14            -9.893679359059e-01
2          5         15            -3.050228190211e+00
2          6          7             1.376984834275e+00
