1          1          5         21             6.969711045590e-01
1          1          5         22            -9.112260258020e-01
1          1          5         23            -3.411046449857e-01
1          1          5         24             4.059784206542e-02
1          1          5         25             4.716968402364e-01
1          1          5         26            -2.257348193216e-01
1          1          5         27             6.116172132170e-01
1          1          5         28             9.045021869915e-02
1          1          5         29             6.485346399385e-02
1          1          5         30             9.892877561380e-02
1          1          5         31            -1.631917997865e-01
1          1          5         32            -8.340459043190e-02
1          1          5         33            -7.937973468604e-01
1          1          6          6             2.496529781512e+01
1          6          6          6             5.071558664063e+01
1          1          6          9            -4.102075201957e+01
1          1          6         10             6.481919604525e+00
1          1          6         12             1.394701936846e+01
1          1          6         13            -1.145709433623e+00
1          1          6         14            -8.842376098965e+00
1          1          6         15            -1.452939579403e+01
1          1          7          7            -1.349875325104e-01
1          7          7          7            -4.723608428580e-05
1          1          7          8            -2.102155289708e-01
1          1          7         11            -1.021503903591e+00
1          1          7         16            -1.113730866750e-01
1          1          7         17            -3.487962463778e-01
1          1          7         18            -2.384134350275e-01
1          1          7         19             8.581666836970e-01
1          1          7         20            -2.278826567409e-01
1          1          7         21             3.049344415639e-02
1          1          7         22             3.100851983472e-01
1          1          7         23             1.524891010576e+00
1          1          7         24             2.047081031379e-01
1          1          7         25             9.404814361265e-03
1          1          7         26             1.128663683089e-01
1          1          7         27            -4.383702096233e-01
1          1          7         28            -4.333900880813e-01
1          1          7         29             1.717351276030e-01
1          1          7         30            -1.525730726411e-01
1          1          7         31             1.698252986206e-01
1          1          7         32             6.769176382985e-02
1          1          7         33             3.722919488587e-01
1          1          8          8            -2.645403757975e-01
1          8          8          8             2.388652738733e-05
1          1          8         11            -3.992235238050e-01
1          1          8         16            -6.895822462895e-01
1          1          8         17            -1.985936462682e-01
1          1          8         18             4.054615270388e-01
1          1          8         19             2.704491063079e-01
1          1          8         20            -1.032135633499e+00
1          1          8         21            -1.460549213433e-01
1          1          8         22             1.316865746254e-01
1          1          8         23             7.686146274055e-01
1          1          8         24            -7.074993287735e-01
1          1          8         25             1.866919803500e-02
1          1          8         26            -6.222121845915e-02
1          1          8         27            -1.545394333634e+00
1          1          8         28             1.049870548030e+00
1          1          8         29             5.758797735780e-02
1          1          8         30             1.363825296478e-02
1          1          8         31             3.889959980168e-02
1          1          8         32            -4.799021171316e-02
1          1          8         33             3.879447045233e-01
1          1          9          9             2.363375290835e+01
1          9          9          9            -4.316860182150e+01
1          1          9         10            -4.272203759259e+00
1          1          9         12            -1.550472040263e+01
1          1          9         13             4.710365124246e-01
1          1          9         14             6.282868882390e+00
1          1          9         15             1.084592917956e+01
1          1         10         10             9.548213085108e+00
1         10         10         10             2.041888992557e+01
1          1         10         12             4.607760083019e-01
1          1         10         13            -1.095903942205e+00
1          1         10         14            -5.684842417455e+00
1          1         10         15            -2.595313635681e+00
1          1         11         11            -1.241056930573e+00
1         11         11         11             8.326144992538e-05
1          1         11         16             8.373874194585e-01
1          1         11         17             6.038579108830e-01
1          1         11         18            -5.435938466230e-02
1          1         11         19            -2.819310953430e-01
1          1         11         20             6.374525642325e-01
1          1         11         21             1.182358802265e+00
1          1         11         22            -2.023058620777e-01
1          1         11         23             2.256404638231e+00
1          1         11         24            -2.814412817761e-02
1          1         11         25            -3.888155153264e-01
1          1         11         26            -5.542963022180e-01
1          1         11         27            -1.197486567048e+00
1          1         11         28            -7.528880722080e-01
1          1         11         29            -1.426085734226e-01
1          1         11         30            -7.890591046665e-02
1          1         11         31             7.587614641875e-02
1          1         11         32             4.039585106665e-02
1          1         11         33            -4.582805752463e-01
1          1         12         12             9.349864843000e+00
1         12         12         12            -9.931139494312e+00
1          1         12         13             1.446608681517e+00
1          1         12         14            -3.465416371382e-01
1          1         12         15            -2.963832176017e+00
1          1         13         13             7.135919027063e+00
1         13         13         13            -2.710419209322e+01
1          1         13         14            -9.075992242975e-01
1          1         13         15             1.030275701870e-01
1          1         14         14             7.481600726727e+00
1         14         14         14            -1.466318487994e-01
1          1         14         15             3.233211312305e+00
1          1         15         15             9.289519731222e+00
1         15         15         15            -9.982871562263e+00
1          1         16         16             1.908970542192e-01
1         16         16         16            -6.705067372340e-05
1          1         16         17            -1.883696877097e-01
1          1         16         18             5.249136637640e-01
1          1         16         19            -2.677325655517e-01
1          1         16         20             2.492826667619e+00
1          1         16         21             1.452123084167e+00
1          1         16         22            -1.244228489751e+00
1          1         16         23            -1.493864181568e+00
1          1         16         24            -8.636897232155e-01
1          1         16         25             1.574127284095e-01
1          1         16         26            -1.359717934957e-01
1          1         16         27             4.567080608598e-01
1          1         16         28             3.192605080644e-01
1          1         16         29            -3.553163985523e-01
1          1         16         30             1.382119332804e-01
1          1         16         31            -1.998304472479e-01
1          1         16         32            -1.368374141271e-01
1          1         16         33            -8.320274165189e-01
1          1         17         17            -1.223693562765e+00
1         17         17         17             1.021606742649e-04
1          1         17         18             4.097933098086e-01
1          1         17         19             1.546149675694e+00
1          1         17         20            -2.293388643224e-01
1          1         17         21             3.149481794636e-01
1          1         17         22             5.968568288720e-01
1          1         17         23            -2.200427117239e-01
1          1         17         24             1.393827863008e+00
1          1         17         25             1.414890728663e+00
1          1         17         26             2.956037324147e+00
1          1         17         27            -9.904606461210e-01
1          1         17         28            -9.690438672530e-01
1          1         17         29             1.320881061924e-01
1          1         17         30             7.497066253465e-02
1          1         17         31             3.011049046042e-02
1          1         17         32             2.096809056994e-02
1          1         17         33            -2.206844657399e-02
1          1         18         18             1.115284626293e-01
1         18         18         18            -1.366618991013e-04
1          1         18         19             4.192816615424e-01
1          1         18         20            -6.684640586210e-01
1          1         18         21            -1.071574036522e+00
1          1         18         22            -4.289888336036e-02
1          1         18         23             6.592933643175e-01
1          1         18         24            -5.269266943355e-01
1          1         18         25            -1.514652294672e-01
1          1         18         26            -9.853048963195e-02
1          1         18         27             6.624386578655e-02
1          1         18         28             8.952242982260e-01
1          1         18         29            -5.994004254275e-01
1          1         18         30            -3.011324943415e-02
1          1         18         31             1.177733883727e-01
1          1         18         32            -2.458256787661e-01
1          1         18         33             9.349511988633e-01
1          1         19         19            -3.927842723290e-01
1         19         19         19            -2.211911716058e-05
1          1         19         20            -6.193397547250e-02
1          1         19         21            -6.454058846340e-01
1          1         19         22            -2.838717750922e-01
1          1         19         23             8.398863485260e-02
1          1         19         24            -1.210161842366e+00
1          1         19         25            -1.036453139693e+00
1          1         19         26            -1.788230209389e+00
1          1         19         27             1.052340664280e+00
1          1         19         28             6.836978861745e-01
1          1         19         29             2.196245365146e-01
1          1         19         30            -1.317616131721e-01
1          1         19         31            -1.845893048260e-01
1          1         19         32            -5.443604418580e-01
1          1         19         33            -3.627678661302e-01
1          1         20         20            -1.012685438637e+00
1         20         20         20             9.202561394320e-05
1          1         20         21            -1.663608829923e+00
1          1         20         22             4.274217441894e-02
1          1         20         23             1.539776634153e+00
1          1         20         24             2.337159836587e-01
1          1         20         25             7.328708085935e-02
1          1         20         26             9.521830336555e-02
1          1         20         27            -6.495935333400e-01
1          1         20         28             1.289881323302e+00
1          1         20         29            -1.739759882093e-01
1          1         20         30             1.215151179457e-02
1          1         20         31            -2.362551631873e-01
1          1         20         32            -4.342558118052e-03
1          1         20         33             2.286419061319e+00
1          1         21         21            -3.598245923793e-01
1         21         21         21             7.179557039465e-05
1          1         21         22            -9.390263539845e-01
1          1         21         23            -9.470548857930e-01
1          1         21         24             1.979821525177e+00
1          1         21         25             4.069956599494e-02
1          1         21         26            -1.083274367198e+00
1          1         21         27            -7.228509581470e-02
1          1         21         28            -1.965527188298e+00
1          1         21         29             2.808385687868e-01
1          1         21         30             5.005931979600e-01
1          1         21         31            -3.936635461963e-02
1          1         21         32            -1.125317446999e-03
1          1         21         33            -1.612254374614e-01
1          1         22         22            -6.315988709807e-01
1         22         22         22            -1.713981927187e-04
1          1         22         23            -2.776646959958e-01
1          1         22         24            -1.613763172226e+00
1          1         22         25             1.893359612649e+00
1          1         22         26            -2.065635941682e+00
1          1         22         27            -2.590133278137e+00
1          1         22         28            -3.767973778128e-01
1          1         22         29            -4.304421437696e-01
1          1         22         30            -1.357912570528e-02
1          1         22         31             2.725887296769e-01
1          1         22         32             6.426485208470e-03
1          1         22         33            -4.210040560438e+00
1          1         23         23            -1.427413011622e+00
1         23         23         23            -9.923747246677e-07
1          1         23         24            -8.550730156290e-01
1          1         23         25             1.242035291215e+00
1          1         23         26             7.056530133385e-01
1          1         23         27             1.641302896247e+00
1          1         23         28            -5.103132165975e-01
1          1         23         29            -3.686220513977e-01
1          1         23         30            -2.627914255984e-02
1          1         23         31             4.437839526470e-02
1          1         23         32            -3.240515973258e-01
1          1         23         33             2.303454562416e+00
1          1         24         24            -2.773051767462e-01
1         24         24         24             1.842592459693e-05
1          1         24         25             3.821673022272e-01
1          1         24         26            -2.161396924711e-01
1          1         24         27            -1.185163924133e+00
1          1         24         28             1.592723658609e+00
1          1         24         29             5.354234980780e-01
1          1         24         30             5.727175055090e-01
1          1         24         31            -3.778557549233e-01
1          1         24         32             4.926230884761e-01
1          1         24         33             1.958908916198e+00
1          1         25         25            -1.584682502307e+00
1         25         25         25             2.514917619820e-05
1          1         25         26            -1.433365041586e+00
1          1         25         27             3.148798914363e+00
1          1         25         28             6.939683777810e-01
1          1         25         29            -6.123267622450e-01
1          1         25         30             3.821482240895e-01
1          1         25         31             3.626942970726e-01
1          1         25         32            -1.923905508318e-02
1          1         25         33             3.708473553580e+00
1          1         26         26            -2.845844239505e+00
1         26         26         26             7.203578384110e-05
1          1         26         27            -8.556599001325e-01
1          1         26         28             1.574283650125e-01
1          1         26         29            -1.657187267874e-02
1          1         26         30            -6.781403008130e-02
1          1         26         31             2.779398090564e-01
1          1         26         32             9.042648074670e-01
1          1         26         33             2.801524798492e-01
1          1         27         27            -3.340356796997e+00
1         27         27         27            -7.218497628585e-05
1          1         27         28             4.725133517070e-01
1          1         27         29             2.988230589576e-02
1          1         27         30            -4.687373990798e-01
1          1         27         31             5.953905705410e-01
1          1         27         32            -2.521939905214e-01
1          1         27         33             2.689988115008e+00
1          1         28         28            -2.889685745715e+00
1         28         28         28            -3.762059811538e-06
1          1         28         29             4.137488620224e-02
1          1         28         30            -4.083077520814e-01
1          1         28         31            -5.355633935320e-01
1          1         28         32            -6.598502566550e-02
1          1         28         33             3.488567264743e+00
1          1         29         29            -4.215842459167e+00
1         29         29         29            -7.279905772797e-06
1          1         29         30            -1.160027145876e+00
1          1         29         31            -1.321178184359e-01
1          1         29         32            -2.246312759633e+00
1          1         29         33             4.124079303799e-01
1          1         30         30            -4.172974745070e+00
1         30         30         30             8.054465550197e-05
1          1         30         31             1.033515300472e+00
1          1         30         32            -2.844164287540e+00
1          1         30         33             4.083015225784e-01
1          1         31         31            -4.235696110280e+00
1         31         31         31             1.089695743592e-04
1          1         31         32             8.986858539020e-01
1          1         31         33             3.275629752312e-01
1          1         32         32            -5.741948250525e+00
1         32         32         32            -1.482084662965e-04
1          1         32         33            -4.645990087255e-01
1          1         33         33            -6.647909143739e+01
1         33         33         33             8.344410767305e-04
2          2          2          2             1.453500040752e+00
2          2          2          4            -4.029158345100e-01
2          2          2          6            -1.142861502592e+00
2          2          2          9            -1.339091371992e-01
2          2          2         10            -2.515933770463e+00
2          2          2         12            -2.589031884957e-01
2          2          2         13             1.205474999079e+00
2          2          2         14             1.616372596535e-01
2          2          2         15            -4.780530429688e-01
2          2          3          3             1.293840788046e+00
2          3          3          3            -1.174714697694e-04
2          2          3          5             2.413960805532e-01
2          2          3          7            -3.826281949867e-01
2          2          3          8             1.509347218286e-01
2          2          3         11             7.034069990810e-01
2          2          3         16             2.830667574905e-01
2          2          3         17             4.086827797347e-01
2          2          3         18            -2.962369771987e-01
2          2          3         19            -5.097779943920e-02
2          2          3         20            -4.683912487134e-01
2          2          3         21            -3.066208974332e-01
2          2          3         22            -1.804693305388e-01
2          2          3         23             3.805207024519e-01
2          2          3         24             1.104223314317e-01
2          2          3         25            -3.541318907434e-01
2          2          3         26             2.770822294171e-01
2          2          3         27            -1.297516633819e-01
2          2          3         28            -5.709900256265e-01
2          2          3         29             5.375418280560e-02
2          2          3         30             1.749768623808e-03
2          2          3         31             2.540323693779e-02
2          2          3         32            -2.984651381375e-02
2          2          3         33            -4.004329316337e+00
2          2          4          4             2.891490860090e+00
2          4          4          4            -9.791126902478e-01
2          2          4          6             4.357453547552e-02
2          2          4          9             2.869770684360e-01
2          2          4         10             2.363703078762e+00
2          2          4         12            -5.450083006840e-01
2          2          4         13            -2.181354701092e+00
2          2          4         14             6.908921037060e-01
2          2          4         15            -1.251427163956e-01
2          2          5          5             2.989131593393e-02
2          5          5          5            -1.943264874813e-05
2          2          5          7             2.139713876417e-02
2          2          5          8            -7.622203609995e-01
2          2          5         11            -6.246533610035e-01
2          2          5         16            -1.701852913321e+00
2          2          5         17            -5.368975695710e-02
2          2          5         18             7.716313170290e-01
2          2          5         19             1.423244040599e-01
2          2          5         20             7.560590053715e-01
2          2          5         21             6.424465711715e-01
2          2          5         22            -1.282816138691e-01
2          2          5         23             1.845309034600e-01
2          2          5         24             3.758095999082e-01
2          2          5         25            -3.519998492756e-01
2          2          5         26             1.841981712726e-02
2          2          5         27            -8.494278106560e-01
2          2          5         28             1.161771325996e+00
2          2          5         29             6.327865762175e-03
2          2          5         30             3.745627973373e-02
2          2          5         31             5.909616936085e-02
2          2          5         32            -5.163156908880e-02
2          2          5         33            -9.342201933078e-01
2          2          6          6             9.046718046325e+00
2          6          6          6            -1.987058921002e+01
2          2          6          9            -7.874947583295e+00
2          2          6         10             3.393231747534e+00
2          2          6         12             1.584850459214e+00
2          2          6         13             9.001776641765e-01
2          2          6         14            -2.998739986311e+00
2          2          6         15            -5.923255458985e+00
2          2          7          7            -2.820349239400e-01
2          7          7          7             1.105017483135e-04
2          2          7          8             2.916267664467e-02
2          2          7         11            -1.871167481493e+00
2          2          7         16            -8.689189622205e-02
2          2          7         17            -2.230158839340e-01
2          2          7         18            -9.169132372285e-02
2          2          7         19             1.573252177033e+00
2          2          7         20             1.344184369633e-01
2          2          7         21             2.214057061552e-01
2          2          7         22            -1.161057291967e-01
2          2          7         23            -3.650972905055e-01
2          2          7         24            -5.876764440615e-01
2          2          7         25            -3.674857306345e-01
2          2          7         26             1.231393322540e+00
2          2          7         27             5.126058797640e-01
2          2          7         28             4.713268773143e-01
2          2          7         29             1.715108937985e-02
2          2          7         30             1.038194290742e-02
2          2          7         31             9.973034377935e-02
2          2          7         32             2.543979898606e-01
2          2          7         33            -2.042475166079e-01
2          2          8          8            -1.494221437017e-01
2          8          8          8            -1.501733251861e-04
2          2          8         11            -2.986002621620e-01
2          2          8         16            -6.485397736470e-02
2          2          8         17             7.932952838140e-02
2          2          8         18             8.002778905245e-01
2          2          8         19             2.194061253677e-02
2          2          8         20             5.618378285810e-01
2          2          8         21            -2.204316287431e-01
2          2          8         22             1.852585632408e-01
2          2          8         23             3.917383426374e-03
2          2          8         24            -6.964571443555e-01
2          2          8         25             3.979779810118e-01
2          2          8         26             4.408906948150e-02
2          2          8         27             5.324403135315e-01
2          2          8         28            -6.182246481680e-01
2          2          8         29             2.131651782266e-01
2          2          8         30             4.553992061778e-02
2          2          8         31            -7.289812048765e-02
2          2          8         32             8.917156986185e-02
2          2          8         33            -4.660306247089e-01
2          2          9          9             8.307241209205e+00
2          9          9          9             1.218368561180e+01
2          2          9         10             2.884184126065e+00
2          2          9         12             2.744277348666e+00
2          2          9         13            -2.251676151993e+00
2          2          9         14             3.422723213302e+00
2          2          9         15             1.172680991335e+01
2          2         10         10             1.553205924840e+01
2         10         10         10            -3.244796742897e+01
2          2         10         12            -8.718918267015e-01
2          2         10         13            -4.470988996248e+00
2          2         10         14            -8.621809666085e+00
2          2         10         15             4.158148849313e+00
2          2         11         11            -7.044993975290e-01
2         11         11         11             1.203564181771e-04
2          2         11         16            -6.096344805675e-01
2          2         11         17             1.346818688227e+00
2          2         11         18             6.276926116910e-01
2          2         11         19            -1.280201529375e-01
2          2         11         20             1.851584379202e+00
2          2         11         21             2.560772296436e+00
2          2         11         22             4.927212136667e-01
2          2         11         23             9.183151771490e-01
2          2         11         24            -9.659194266005e-01
2          2         11         25            -1.214565547237e+00
2          2         11         26             3.350249924378e+00
2          2         11         27             9.419359441155e-01
2          2         11         28             8.142705229530e-01
2          2         11         29             8.882777552295e-03
2          2         11         30            -9.040181778360e-02
2          2         11         31             1.527858377538e-02
2          2         11         32            -2.541656446032e-01
2          2         11         33             4.188862787547e-01
2          2         12         12             3.756641235590e+00
2         12         12         12            -4.293108909497e+00
2          2         12         13             6.689559021615e-01
2          2         12         14             4.621479248984e+00
2          2         12         15             9.868229721520e+00
2          2         13         13             6.328011190970e+00
2         13         13         13             1.746449176837e+01
2          2         13         14            -4.042438198125e+00
2          2         13         15            -2.590686706017e+00
2          2         14         14             4.478321177950e+00
2         14         14         14            -8.604330984127e-01
2          2         14         15             8.270498279570e+00
2          2         15         15             1.005279913789e+01
2         15         15         15            -6.935536924263e-01
2          2         16         16            -9.614395412680e-01
2         16         16         16            -1.373729873637e-04
2          2         16         17            -4.242863235713e-01
2          2         16         18             1.095886259892e+00
2          2         16         19            -3.168526809040e-02
2          2         16         20             2.283707116288e+00
2          2         16         21             1.601201632951e+00
2          2         16         22            -5.577449341595e-01
2          2         16         23            -2.946818053217e-01
2          2         16         24            -3.079282242232e-01
2          2         16         25            -2.773715565747e-01
2          2         16         26            -1.704673526993e-01
2          2         16         27            -1.206582838797e+00
2          2         16         28             1.668043750012e+00
2          2         16         29            -2.116059150048e-01
2          2         16         30            -8.812985299060e-03
2          2         16         31            -2.552513552659e-02
2          2         16         32             1.216738908043e-02
2          2         16         33             8.830990665398e-02
2          2         17         17            -1.252969861073e+00
2         17         17         17             2.280160128582e-04
2          2         17         18             1.873365394996e-01
2          2         17         19            -1.627947110241e+00
2          2         17         20             5.039350295240e-02
2          2         17         21             1.529624517930e+00
2          2         17         22             1.361473231386e+00
2          2         17         23             2.262360794960e+00
2          2         17         24             9.369562781550e-01
2          2         17         25            -7.161276763595e-01
2          2         17         26            -3.829732166082e+00
2          2         17         27            -8.586505724290e-02
2          2         17         28             5.085289210950e-01
2          2         17         29            -2.043462594801e-01
2          2         17         30             4.455069342228e-01
2          2         17         31            -2.404639431479e-01
2          2         17         32            -2.166110811578e-01
2          2         17         33            -5.809446127326e-01
2          2         18         18            -1.452364541767e+00
2         18         18         18             5.356199494170e-05
2          2         18         19             5.533993842915e-01
2          2         18         20            -4.505225385872e-01
2          2         18         21            -1.313548418677e+00
2          2         18         22             5.716154040295e-01
2          2         18         23             8.062763891465e-02
2          2         18         24            -2.831624971142e+00
2          2         18         25             2.186159915260e+00
2          2         18         26            -5.597184128780e-01
2          2         18         27             3.084049604685e+00
2          2         18         28            -3.396941175510e+00
2          2         18         29             8.526458717035e-01
2          2         18         30             3.777261928157e-01
2          2         18         31             1.465161355258e-01
2          2         18         32             4.532740571101e-01
2          2         18         33            -1.441375297419e+00
2          2         19         19             7.987740198360e-01
2         19         19         19             1.544060127658e-05
2          2         19         20            -5.977359444925e-01
2          2         19         21            -5.956856610120e-01
2          2         19         22            -6.756231741360e-01
2          2         19         23             8.880601309355e-02
2          2         19         24             1.387054216730e-01
2          2         19         25            -6.299510424875e-01
2          2         19         26            -1.684648562523e+00
2          2         19         27            -3.046339218013e-01
2          2         19         28             2.627228006139e-01
2          2         19         29            -5.773621220515e-01
2          2         19         30             8.064865977495e-01
2          2         19         31             8.918713176640e-02
2          2         19         32             1.276585026611e+00
2          2         19         33            -5.861128867768e-02
2          2         20         20            -2.029217444546e+00
2         20         20         20            -7.646469514133e-05
2          2         20         21            -4.439655323185e+00
2          2         20         22             4.391354207915e-01
2          2         20         23            -9.359009601755e-01
2          2         20         24             2.155857492105e+00
2          2         20         25            -8.303606519285e-01
2          2         20         26            -8.800576760070e-01
2          2         20         27             1.150970300380e-01
2          2         20         28            -1.845815188242e+00
2          2         20         29            -3.288864986623e-02
2          2         20         30            -1.439991904190e-01
2          2         20         31            -2.176523321726e-01
2          2         20         32            -1.006644441588e-04
2          2         20         33            -3.606407211418e+00
2          2         21         21            -3.092144770360e+00
2         21         21         21             8.717059484165e-06
2          2         21         22            -1.535238468379e+00
2          2         21         23            -2.629448981987e+00
2          2         21         24             3.980614077955e+00
2          2         21         25             1.740957183532e-01
2          2         21         26            -3.829660683009e-01
2          2         21         27            -7.228335283780e-01
2          2         21         28            -1.072324205816e+00
2          2         21         29            -5.723932378385e-01
2          2         21         30            -5.721795645900e-01
2          2         21         31             2.079025514689e-01
2          2         21         32            -4.657310262995e-01
2          2         21         33            -3.269173995084e-01
2          2         22         22            -1.629370064850e+00
2         22         22         22             2.090250417282e-05
2          2         22         23            -1.811728242908e+00
2          2         22         24            -1.875166320054e+00
2          2         22         25             3.560944064880e+00
2          2         22         26             5.385804685950e-01
2          2         22         27            -2.925075465874e-01
2          2         22         28             2.206400242447e-01
2          2         22         29             8.559752968380e-01
2          2         22         30            -2.887245869474e-01
2          2         22         31            -1.976720726010e-01
2          2         22         32            -2.124323538569e-01
2          2         22         33             5.510600612228e+00
2          2         23         23            -2.180827637565e+00
2         23         23         23             1.050820831481e-04
2          2         23         24            -2.213551198105e+00
2          2         23         25             1.541417216592e+00
2          2         23         26             1.481753777551e+00
2          2         23         27            -1.934049368873e+00
2          2         23         28            -1.615423018504e+00
2          2         23         29             6.657882091785e-01
2          2         23         30            -1.402417619569e-01
2          2         23         31             2.243012393240e-02
2          2         23         32             5.242215627830e-01
2          2         23         33            -4.958919689353e+00
2          2         24         24            -2.297162987935e+00
2         24         24         24             1.395932114867e-04
2          2         24         25             1.536172253287e+00
2          2         24         26             9.674919009530e-01
2          2         24         27             4.712395136660e-01
2          2         24         28            -2.072971621308e+00
2          2         24         29            -6.409147231610e-01
2          2         24         30            -6.401160703620e-01
2          2         24         31             8.301022027165e-01
2          2         24         32            -9.139586555255e-01
2          2         24         33            -2.911592099142e+00
2          2         25         25            -1.957802341033e+00
2         25         25         25             1.368385900772e-04
2          2         25         26             1.875944641009e+00
2          2         25         27            -6.196792997955e-01
2          2         25         28             8.945529923300e-01
2          2         25         29             9.357089469705e-01
2          2         25         30            -3.038621262305e-01
2          2         25         31            -7.591794067185e-01
2          2         25         32            -6.970878659360e-01
2          2         25         33            -4.141946070408e+00
2          2         26         26            -4.039285050822e+00
2         26         26         26            -2.466535788218e-05
2          2         26         27            -2.158101770981e+00
2          2         26         28            -4.036468499576e-01
2          2         26         29             5.224463939925e-01
2          2         26         30            -1.484720427035e-01
2          2         26         31            -3.670368295224e-01
2          2         26         32            -1.397983106985e+00
2          2         26         33            -2.062542369427e+00
2          2         27         27            -3.075466232397e+00
2         27         27         27             2.060663123203e-04
