  0.000000	 -0.586939	  2.079914
  0.000000	  0.035863	  0.851061
  0.000000	 -0.897579	 -0.256762
  0.000000	 -2.166461	  0.046525
  0.000000	 -0.306269	 -1.556683
  0.000000	  1.098630	 -1.727784
  0.000000	  1.968302	 -0.618792
  0.000000	  1.423832	  0.692670
  0.000000	 -1.534062	  1.759589
  0.000000	 -0.972518	 -2.428260
  0.000000	  1.516538	 -2.742824
  0.000000	  3.054547	 -0.763338
  0.000000	  2.070209	  1.578394
