0          0            363920.917631666583
1          0                 0.000000000000
2          0                 0.000000000000
3          0                 0.000000000000
4          0                 0.000000000000
5          0                 0.000000000000
6          0                 0.000000000000
7          0            154009.315771029069
8          0                 0.000000000000
9          0                 0.000000000000
10          0            853471.144679539371
11          0                 0.000000000000
12          0                 0.000000000000
13          0           -220157.390494079678
14          0                 0.000000000000
15          0                 0.000000000000
16          0                 0.000000000000
17          0              5593.580208457405
18          0                 0.000000000000
19          0              6767.946052161140
20          0                 0.000000000000
21          0                 0.000000000000
22          0                 0.000000000000
23          0            -62695.732503523213
24          0            -21743.813813364697
25          0                 0.000000000000
26          0             43274.501875260939
27          0            -82134.356806050651
28          0                 0.000000000000
29          0           -526637.429971420905
30          0                 0.000000000000
31          0            -17723.226793716636
32          0                 0.000000000000
33          0             -1063.432239991113
1          1           1650471.474282824202
1          2                 3.041516358516
1          3                 2.625239227924
1          4                -0.001472691882
1          5             13187.330427100116
1          6                -0.000911987550
1          7                -0.000033372268
1          8             83111.086338262889
1          9                 0.155161844854
1         10                -0.000007721724
1         11               958.895174118055
1         12                -0.071645581409
1         13                -0.000017916780
1         14                -0.047832434580
1         15                -0.061353349917
1         16             78477.411731203232
1         17                -0.000012511583
1         18             15730.794595171137
1         19                -0.000016529285
1         20                -0.080079280486
1         21              4160.965081897855
1         22           -127617.514148570990
1         23                 0.000019358573
1         24                 0.000025213192
1         25             18374.522694395153
1         26                 0.000008240508
1         27                 0.000002787058
1         28            -15849.849206226305
1         29                -0.000001930431
1         30            -18671.539448969808
1         31                 0.000003408412
1         32            -10418.448839270899
1         33                 0.000006224422
2          2           1317885.128576122923
2          3            -38110.375697861258
2          4             47911.862728900400
2          5                -0.278995326026
2          6              1961.268196145366
2          7                -0.000000068224
2          8                -0.058206098953
2          9             42856.854352779505
2         10                -0.000000018454
2         11            -18102.185595402825
2         12             -7734.102461804147
2         13                -0.000000038395
2         14            -28411.920154515887
2         15             -3492.217482043615
2         16                -0.560991532204
2         17                 0.000000013338
2         18                 0.187263674342
2         19                 0.000000045073
2         20            520608.297642737802
2         21                 0.527271777863
2         22                 1.024125317121
2         23                 0.000000073886
2         24                 0.000000207408
2         25                -0.368130620859
2         26                 0.000000224508
2         27                -0.000000053360
2         28                 0.804172269597
2         29                 0.000000051952
2         30                 0.107710594990
2         31                 0.000000031357
2         32                 0.066974766532
2         33                 0.000000058793
3          3           1252114.095080017112
